Season,TeamID,TeamName,APRank,KenPom,Seed,TourneyWins,Appearances,WFlag,LFlag,RankW,RankL,LastTenW,LastTenL,HomeW,HomeL,AwayW,AwayL,NeutW,NeutL,Points,PointsAllowed,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGM_Allowed,FGA_Allowed,FGM3_Allowed,FGA3_Allowed,FTM_Allowed,FTA_Allowed,OR_Allowed,DR_Allowed,Ast_Allowed,TO_Allowed,St_Allowed,Bk_Allowed,PF_Allowed
2011,1266,marquette,,33,11,2,16,20,14,5,9,5,5,14,4,4,7,2,3,76.0882,69.0588,26.6176,56.9118,5.2647,14.9412,17.5882,25.4412,12.4118,23.7941,15.8235,11.9706,7.1765,3.6176,16.8824,25.3235,57.9412,7.2941,20.0882,11.1176,16.9118,11.6471,21.8529,15.5000,14.0588,6.2353,3.4412,20.7941
2011,1272,memphis,,85,12,0,18,25,9,0,1,7,3,17,2,5,6,3,1,72.0294,68.0882,25.4412,56.5000,6.0000,18.3529,15.1471,22.2941,12.0882,23.5882,14.5882,15.2941,8.5294,5.3529,20.2353,23.6765,57.0000,5.8824,17.7353,14.8529,21.9706,12.8529,22.0882,12.9118,14.8529,7.3824,4.1176,19.1176
2011,1276,michigan,,40,8,1,21,19,13,0,8,7,3,13,5,5,5,1,3,65.5000,62.6250,23.5000,53.1250,8.1250,22.9375,10.3750,14.8125,8.0625,23.5313,13.4063,10.1563,4.6875,2.0625,16.7813,22.7500,53.0938,6.4688,19.7813,10.6563,15.7500,9.7813,24.1250,12.8750,11.5625,4.4063,2.8750,16.6250
2011,1277,michigan st,,41,10,0,29,18,14,3,8,6,4,12,3,2,8,4,3,68.1250,65.9688,23.8125,55.4375,6.3125,18.1563,14.1875,20.3438,11.9375,25.2500,14.8750,13.3125,6.3125,4.9688,18.8438,23.0625,54.8438,6.2813,17.2813,13.5625,20.4688,10.0625,22.5938,11.7813,11.8438,6.4063,3.0938,17.8125
2011,1281,missouri,,34,11,0,20,22,10,2,6,5,5,16,1,2,7,4,2,80.8438,71.8438,28.8750,62.6563,7.0938,19.5000,16.0000,21.7500,12.1563,22.3750,16.2188,12.5313,9.7188,4.9688,20.5938,25.0313,56.8750,5.7500,16.7813,16.0313,23.1563,12.9688,24.4375,13.5313,18.1563,5.7500,2.8750,19.2500
2011,1287,morehead st,,95,13,1,2,22,9,0,2,9,1,12,1,8,8,2,0,68.8710,62.0323,24.0968,53.1613,5.9355,17.3226,14.7419,21.7742,13.7742,23.1613,12.1290,15.0645,8.4516,3.2581,19.1935,20.9677,49.9032,6.8710,18.6129,13.2258,18.9677,9.2258,19.2581,12.8387,14.9355,6.3548,2.7097,19.4516
2011,1294,n colorado,,122,15,0,1,19,10,0,1,9,1,12,0,6,9,1,1,71.0345,66.6552,22.4828,52.7586,7.9655,20.7586,18.1034,23.4483,11.7931,23.7931,11.5862,14.4828,5.7931,1.8966,19.4483,21.3793,51.4483,7.5517,21.5517,16.3448,22.9655,9.4828,21.2069,12.6207,13.6552,6.3793,3.2069,20.7241
2011,1314,north carolina,7,14,2,3,32,26,7,2,4,9,1,15,0,7,3,4,4,76.6667,67.7576,27.9091,62.0909,5.2424,15.7273,15.6061,23.5455,14.1818,28.3333,15.3333,13.5152,6.1212,5.3333,16.2424,25.2727,62.5152,7.1212,21.7576,10.0909,15.5152,12.0303,23.9697,12.5455,14.1818,7.4848,2.9697,20.1818
2011,1323,notre dame,5,10,2,1,18,26,6,6,5,8,2,17,0,5,4,4,2,76.0000,65.6250,25.0938,53.8438,8.0938,20.6563,17.7188,24.4375,10.9375,26.0000,16.7188,10.6875,4.5938,3.6875,15.0313,24.0625,58.8750,6.8125,19.4375,10.6875,15.0000,11.0938,21.3750,13.5000,10.3438,5.1563,3.1250,20.5625
2011,1324,oakland,,69,13,0,3,24,9,0,3,9,1,9,1,10,7,5,1,85.0909,76.5455,29.8788,60.3939,8.0000,21.2121,17.3333,24.1515,12.4545,26.3030,16.0909,13.6667,6.1515,5.4545,18.6061,27.9091,63.1818,6.6364,18.3939,14.0909,19.4848,12.1818,21.7879,13.6364,12.0000,6.7576,2.5152,20.7576
2011,1326,ohio st,1,1,1,2,20,32,2,3,2,8,2,20,0,9,2,3,0,77.0882,59.8235,27.4412,55.5882,7.3824,17.8824,14.8235,21.0294,11.2059,23.2941,15.6176,10.1765,7.1765,3.3235,14.2647,22.7059,53.3824,6.2941,18.5588,8.1176,11.1471,9.1176,20.5588,11.5882,15.0294,3.9706,3.0882,19.0882
2011,1330,old dominion,,52,9,0,10,27,6,1,0,9,1,14,2,7,4,6,0,65.8485,58.3030,23.8485,54.0303,4.8788,14.8485,13.2727,20.0000,15.4848,24.6970,14.4545,12.3939,6.8182,4.3636,14.7273,21.0606,52.1212,7.2121,19.5152,8.9697,14.4545,9.3333,18.6970,12.5758,11.4242,5.7273,3.0909,18.1212
2011,1336,penn st,,39,10,0,4,19,14,2,6,7,3,13,5,3,8,3,1,63.0303,62.4242,22.4545,51.3333,6.3030,18.7576,11.8182,16.3030,9.9697,21.6061,12.1515,10.5455,4.4545,2.4848,15.6667,22.5455,51.4545,6.9697,18.9697,10.3636,14.9697,9.3333,20.8788,14.3030,10.8182,4.6364,3.6970,17.5455
2011,1338,pitt,4,5,1,1,19,27,5,5,4,7,3,17,2,7,2,3,1,74.0625,60.9688,26.0938,55.0313,5.8750,15.0625,16.0000,23.8125,14.2188,25.6563,17.3750,11.6563,4.8125,3.4375,18.0000,21.6875,54.4688,5.7500,17.6250,11.8438,17.6563,10.5000,18.9688,11.6563,11.3125,4.9375,4.1563,20.2813
2011,1343,princeton,,87,13,0,11,24,6,0,1,8,2,11,0,10,5,3,1,69.5000,63.9333,24.4333,52.8000,6.1333,16.4333,14.5000,19.7667,9.7667,24.7333,13.2667,12.3000,5.8333,4.1667,17.6000,22.6667,53.5000,4.7667,14.4333,13.8333,19.1000,9.1667,21.5667,11.1000,11.9333,5.5667,3.8667,18.0000
2011,1345,purdue,13,8,3,1,26,25,7,2,3,7,3,16,0,7,5,2,2,72.6563,61.4375,25.6875,57.3750,6.9375,18.9063,14.3438,20.1563,11.0313,24.1875,15.8125,10.3438,6.2813,4.1250,18.0313,22.3750,54.2188,4.8750,14.8750,11.8125,17.0313,10.3438,23.4063,12.2500,14.3750,5.7500,3.3125,18.7813
2011,1350,richmond,,46,12,2,8,27,7,1,1,9,1,12,3,10,3,5,1,70.1765,61.0000,24.9412,53.8529,7.8529,19.6471,12.4412,18.0000,9.0588,24.1176,14.9706,10.6765,6.1176,4.1176,16.0882,22.3824,55.7647,5.0294,16.7059,11.2059,16.2647,11.8529,23.0588,11.0882,12.6176,4.7059,2.6176,17.9706
2011,1361,san diego st,6,6,2,2,10,30,2,1,2,9,1,12,1,12,1,6,0,71.0313,58.9063,26.0938,57.0000,5.7813,17.2188,13.0625,18.6563,12.5938,24.6875,13.2188,11.0313,6.1875,4.7188,15.1875,21.3750,54.2500,4.9063,16.0938,11.2500,15.6563,10.5625,20.9375,10.5000,12.6875,5.1250,2.9063,17.4375
2011,1364,california-santa barbara,,125,15,0,5,16,13,0,1,6,4,7,4,5,8,4,1,67.8621,65.7586,23.1379,51.3103,6.9655,18.8276,14.6207,19.1034,8.7241,23.9655,14.0000,14.3103,7.2069,4.1724,19.6897,21.4828,53.3103,6.8966,18.8276,15.8966,22.7586,11.2069,22.0345,12.5172,13.2759,5.9655,2.2069,17.5517
2011,1385,st john's,18,35,6,0,15,21,11,5,4,8,2,13,4,5,7,3,0,70.0625,66.4063,24.3750,53.5938,4.2500,12.8750,17.0625,24.0000,10.9063,21.8438,12.7500,12.4375,8.0000,2.8125,18.8750,22.2188,51.5938,7.6250,20.8125,14.3438,20.5625,10.6875,22.0000,14.7500,16.0938,6.1250,3.9688,20.7188
2011,1389,saint peter's,,110,14,0,3,20,13,0,0,6,4,8,3,9,8,3,2,61.3939,59.9091,21.0909,52.2424,5.8182,16.7273,13.3939,20.8182,11.3636,24.4242,11.3333,15.0606,7.6667,4.6061,19.4848,20.0000,53.4545,5.1515,16.8788,14.7576,22.6667,12.6364,23.6061,10.5152,14.1818,7.1515,3.9091,19.6061
2011,1393,syracuse,12,11,3,1,28,26,7,5,3,7,3,16,3,7,3,3,1,73.6061,63.3333,26.8788,57.3333,6.3636,18.0909,13.4848,20.4545,12.6061,25.2424,16.3030,12.1212,8.7576,6.8182,15.3636,22.5758,57.3939,7.0303,22.5152,11.1515,16.8788,12.7273,21.4242,14.2727,14.0000,6.2424,2.9697,17.5152
2011,1396,temple,,38,7,1,24,25,7,0,3,8,2,14,0,7,4,4,3,70.9375,62.1563,25.5938,57.1250,6.0938,17.2188,13.6563,19.6875,11.0313,25.0625,15.2500,10.7813,6.9375,4.6875,15.9375,23.0000,55.9063,5.4063,15.4063,10.7500,15.2813,9.9688,23.2813,11.3750,13.3125,5.0625,3.0938,17.2500
2011,1397,tennessee,,55,9,0,14,19,14,3,6,4,6,10,8,6,5,3,1,70.6364,67.3030,24.9091,57.5152,5.2121,17.1212,15.6061,22.8485,13.8788,24.0909,13.1212,13.2121,7.4545,3.6667,19.6667,22.7879,54.9697,6.6970,20.1818,15.0303,21.3030,11.3939,22.4242,11.9394,14.0909,6.7576,4.1818,19.1515
2011,1400,texas,8,4,4,1,26,27,7,5,4,6,4,16,2,7,3,4,2,74.9118,61.3824,26.4706,58.3235,5.7059,15.1471,16.2647,25.2059,13.7941,26.7059,13.4706,11.8235,5.8235,4.9118,17.2059,22.3235,58.2353,4.3235,14.9118,12.4118,18.0882,11.6176,22.2941,9.2059,13.0000,5.1765,2.9412,20.9118
2011,1401,texas a&m,24,45,7,0,9,23,8,2,4,7,3,14,2,5,4,4,2,68.6129,61.4839,22.9677,51.7097,5.3548,15.8710,17.3226,24.6129,12.2258,23.6452,13.3871,13.0645,6.5161,1.5806,18.5161,21.4516,52.0000,5.4516,17.1613,13.1290,19.0645,10.0000,20.0000,11.0645,13.3226,6.3548,4.2903,21.0968
2011,1412,alabama-birmingham,,56,12,0,11,22,8,0,1,7,3,13,2,8,5,1,1,68.9000,62.3333,24.6000,55.9000,7.5667,22.4667,12.1333,16.8667,11.5000,24.5000,13.6667,12.2667,5.3333,3.1333,16.8000,22.4333,54.7333,5.0667,16.3333,12.4000,17.7667,10.9667,22.5667,10.7333,12.4333,5.8667,3.3333,17.5667
2011,1417,ucla,,53,7,1,26,22,10,3,4,7,3,16,2,5,5,1,3,69.9688,65.7813,24.5313,53.7500,5.1875,15.8125,15.7188,23.0000,11.8125,25.4063,14.6250,14.8438,5.4375,5.7813,17.5000,24.0313,57.7500,5.0000,14.5938,12.7188,19.0625,11.6563,21.0313,11.5000,12.0625,7.0313,2.6875,19.0000
2011,1421,n.c. asheville,,143,16,1,4,16,13,0,2,7,3,7,5,7,8,2,0,71.7931,68.7931,25.2414,56.2414,4.8621,14.7586,16.4483,23.4828,11.3448,23.2759,14.0000,15.2069,8.9655,4.3793,19.6552,23.6552,56.1379,6.2759,18.4483,15.2069,22.2069,13.0000,24.0000,12.4483,17.2759,7.7241,3.8276,20.3448
2011,1424,nevada-las vegas,,22,8,0,15,24,8,2,6,7,3,12,5,8,3,4,0,71.9063,62.6250,25.6563,55.6875,5.5313,16.6875,15.0625,21.8438,11.2500,23.9375,15.5313,12.6563,8.1250,3.7813,19.3438,21.1250,52.8125,5.6875,17.5625,14.6875,21.0938,11.1875,22.3438,10.5313,16.2188,5.0625,2.5625,19.7188
2011,1425,southern california,,44,11,0,12,19,14,3,4,7,3,12,4,5,8,2,2,66.8485,62.7879,24.1818,54.3636,6.1515,17.2121,12.3333,18.8788,10.1515,23.8485,12.0606,11.3636,5.9697,2.9697,17.2424,21.8485,53.0606,5.5152,16.5455,13.5758,19.3333,9.3030,23.4848,10.0303,11.9697,4.9394,2.9091,17.4242
2011,1427,texas san antonio,,219,16,1,4,16,13,0,0,7,3,8,3,5,10,3,0,70.4828,70.7241,23.4828,54.7241,7.1379,19.6552,16.3793,22.7586,10.3448,24.0690,12.5862,13.4828,6.7931,2.3793,19.7586,24.0690,56.8966,7.4483,22.1724,15.1379,21.5172,12.0345,24.2069,13.0000,13.6897,5.8621,3.4138,20.5862
2011,1429,utah st,19,16,12,0,11,29,3,0,1,9,1,16,0,11,3,2,0,71.2813,58.0000,24.3750,52.2813,5.8438,16.3125,16.6875,22.6875,10.5938,26.6250,14.4688,11.8125,4.8438,3.2500,17.2500,20.3125,53.0313,5.3125,17.6875,12.0625,18.0313,9.2188,20.3750,10.5625,12.1563,5.4688,2.9375,19.7813
2011,1433,va commonwealth,,84,11,5,13,23,11,0,0,5,5,11,3,8,6,4,2,71.5294,67.4412,24.2647,55.7647,8.1765,22.7647,14.8235,20.6176,10.9118,21.0882,14.2059,11.5588,8.5294,3.6765,18.2353,24.6176,54.4412,5.6176,15.8235,12.5882,18.5294,12.0588,23.6765,13.4412,14.8824,6.0294,3.6176,18.5588
2011,1435,vanderbilt,25,32,5,0,13,23,10,2,5,6,4,14,3,5,5,4,2,76.2121,67.6364,25.0000,54.7576,7.7879,21.0606,18.4242,24.6667,10.8788,26.0606,13.3939,13.1515,5.2727,4.8485,16.3030,24.9091,60.8182,5.7879,18.9394,12.0303,17.1212,12.3939,22.3030,11.4545,12.2121,6.9091,3.2424,20.0303
2011,1437,villanova,,28,9,0,23,21,11,3,6,3,7,13,4,7,5,1,2,72.7188,65.5625,24.2813,55.2188,6.3438,18.1875,17.8125,23.5000,12.2500,24.8750,13.7500,11.9688,6.3438,3.7500,17.4688,22.4375,55.3438,6.4375,20.0625,14.2500,20.0313,10.7500,21.7500,13.4688,12.0625,5.9688,3.6563,19.7813
2011,1449,washington,23,15,7,1,11,23,10,2,3,7,3,14,2,5,6,4,2,83.5152,70.3939,30.3636,64.4848,8.8182,23.7576,13.9697,20.9394,14.0303,25.3030,17.1515,12.3636,6.7273,5.3333,20.2727,23.9394,57.6061,5.2121,16.1818,17.3030,25.6061,11.7879,22.9394,10.8485,14.8788,5.9697,2.7576,19.2121
2011,1452,west virginia,22,21,5,1,16,20,11,5,5,5,5,12,2,5,6,3,3,69.5484,64.0968,23.6774,55.4194,6.2581,18.6774,15.9355,22.5806,14.3871,23.0323,15.0645,12.0968,4.6129,4.2903,17.8710,22.6774,55.4516,5.1935,17.8387,13.5484,19.6129,12.7419,21.1613,10.9677,12.0645,6.6452,3.0000,21.1613
2011,1458,wisconsin,16,9,4,2,22,23,8,2,3,7,3,16,0,5,6,2,2,68.1935,58.3226,23.8710,53.6129,8.0645,21.7097,12.3871,15.0323,10.5484,21.5161,13.1613,7.3871,3.4516,3.1613,15.0645,20.8387,48.5484,5.2258,13.9355,11.4194,15.2258,7.9677,20.3226,9.6452,9.6774,3.7097,1.9032,16.3871
2011,1459,wofford,,86,14,0,5,21,12,0,1,9,1,8,4,8,6,5,2,73.8182,67.8485,26.0909,54.4545,5.8485,14.3636,15.7879,22.8485,11.0606,21.4242,14.3939,11.8485,6.7576,2.4848,19.2121,23.3939,52.3030,5.5152,15.6970,15.5455,21.7576,10.3939,20.9394,10.6364,13.4242,5.7879,3.3030,19.7879
2011,1462,xavier,20,37,6,0,26,24,7,0,1,9,1,14,1,8,4,2,2,72.6129,64.5484,24.6129,53.1935,5.5161,16.5484,17.8710,23.9032,10.2258,25.2581,13.3226,11.9677,5.5161,3.0968,17.1613,22.0323,54.7742,6.5484,19.3871,13.9355,19.0645,9.7742,21.3548,13.0645,12.4516,5.7097,3.2903,20.4839
2012,1104,alabama,,30,9,0,16,21,11,1,5,6,4,12,3,4,6,5,2,64.9375,58.1250,23.6250,52.3125,4.0313,14.1563,13.6563,19.0938,10.8125,24.3750,12.2813,12.9375,7.3125,4.1563,18.4063,20.1250,51.9063,4.8438,17.0938,13.0313,20.0313,11.4375,21.0938,10.2813,13.5938,5.5313,3.5938,16.5000
2012,1124,baylor,9,14,3,3,9,26,7,3,5,6,4,13,3,8,3,5,1,74.2727,65.2727,26.0909,56.0000,6.7273,17.8485,15.3636,20.4242,12.1212,23.9091,14.7273,13.8485,7.6364,4.6364,17.6364,23.3939,56.1515,6.2727,18.5152,12.2121,17.7879,11.6970,20.0909,13.0303,14.3636,6.7879,3.1818,18.8182
2012,1125,belmont,,23,14,0,8,26,7,0,1,10,0,12,1,10,6,4,0,81.3939,67.5152,27.9091,58.0000,8.8182,23.1212,16.7576,22.7273,11.5152,24.7879,17.3333,12.2121,7.3636,2.2424,18.2727,24.1515,56.7273,5.9091,17.5455,13.3030,20.3333,11.6364,21.7576,12.9091,14.3636,6.5758,4.3636,19.2727
2012,1140,brigham young,,48,14,1,18,23,8,0,4,7,3,11,3,8,3,4,2,78.3548,67.5806,27.9677,60.0323,6.8065,19.5484,15.6129,22.0323,10.8065,27.0968,17.0323,12.9032,8.3226,4.1935,18.4516,23.8387,57.0968,6.5161,20.7097,13.3871,20.0000,9.8387,24.7097,13.5806,15.5806,6.0645,2.7419,19.0323
2012,1143,california,,27,12,0,14,24,9,0,3,7,3,17,1,5,6,2,2,71.6667,61.7879,26.4242,55.1515,4.6364,12.6061,14.1818,19.0000,9.9697,24.9091,16.0606,12.2424,4.7879,3.1515,14.3939,22.9697,55.8788,5.4848,16.7576,10.3636,15.0606,9.3939,21.0606,11.2424,12.9394,5.0303,2.4242,17.7273
2012,1153,cincinnati,,31,6,2,23,24,10,5,3,7,3,15,4,7,5,2,1,68.5000,61.1765,25.0588,59.6765,7.1471,20.8529,11.2353,17.5294,13.5000,22.7059,12.9706,10.5882,8.1176,4.5882,15.1471,23.0294,55.8824,5.4706,17.2647,9.6471,14.2941,12.0882,23.9118,12.6176,14.0882,5.1765,3.1176,15.5000
2012,1160,colorado,,75,11,1,6,21,11,0,1,7,3,12,2,4,7,5,2,66.2813,63.5625,22.7188,51.6875,5.5625,16.3125,15.2813,22.2500,9.5625,25.2500,11.3750,12.5625,5.8750,3.2500,17.0938,22.7500,55.0625,6.2500,19.0000,11.8125,17.8750,10.0625,23.0313,10.9688,12.2500,6.0313,3.7500,17.8438
2012,1161,colorado st,,76,11,0,5,20,11,3,5,6,4,14,1,3,9,3,1,71.0323,68.3548,24.1290,50.7419,6.0000,14.8065,16.7742,21.8065,8.1935,23.1290,12.3226,12.4516,5.3548,1.9032,18.8387,23.1613,53.0645,7.2581,20.3548,14.7742,20.7419,9.6452,20.6452,12.4839,12.0968,5.1290,3.2581,19.1290
2012,1163,connecticut,,37,9,0,20,20,13,1,6,5,5,13,4,3,7,4,2,68.8485,64.1212,25.3636,55.8788,5.3939,16.3030,12.7273,19.2424,12.3333,25.5152,13.6061,12.5455,5.8182,6.9091,14.3939,23.0000,60.0000,7.2424,21.1212,10.8788,14.9697,13.4848,21.1818,12.0606,10.9394,6.6061,2.6061,17.2424
2012,1166,creighton,19,35,8,1,14,28,5,2,1,7,3,14,2,10,3,4,0,80.0303,69.5455,28.0303,55.0606,8.1818,19.2727,15.7879,21.5758,9.5152,26.6364,17.9091,12.2727,4.7879,2.3030,17.0606,25.6970,58.6667,6.4545,18.1212,11.6970,17.2424,9.4242,20.6364,13.2121,10.3939,6.5152,2.9394,18.9697
2012,1172,davidson,,68,13,0,10,24,7,1,3,8,2,12,2,8,5,4,0,77.3548,67.9032,26.4839,59.1290,7.7419,22.7419,16.6452,21.7097,12.2903,26.2258,13.5484,11.9032,5.4194,3.4516,20.4516,23.7419,55.6129,5.2581,15.4516,15.1613,22.7097,9.5484,22.7742,10.4839,12.1613,6.1290,3.5806,19.6129
2012,1178,detroit,,115,15,0,3,20,13,0,0,9,1,11,4,6,8,3,1,70.8788,67.9394,24.3030,54.6667,4.4545,15.0606,17.8182,24.0606,11.7273,21.5758,12.5758,12.7576,7.3030,4.4848,19.2727,23.4242,52.6364,6.7273,18.2121,14.3636,20.3636,10.6061,21.5152,13.0606,15.0000,5.8788,2.6364,20.0000
2012,1181,duke,8,17,2,0,34,27,6,5,4,8,2,13,3,8,2,6,1,77.5152,68.4545,25.7576,56.2727,8.1212,21.6061,17.8788,25.4848,11.9091,24.6667,12.4545,12.1818,6.2424,4.0303,18.1818,25.5152,58.9091,4.4545,14.0606,12.9697,18.7879,11.6970,22.3939,11.1515,12.9091,5.6667,2.6667,20.7879
2012,1196,florida,25,19,7,3,22,23,10,2,6,4,6,14,2,4,7,5,1,76.2727,66.0303,26.4242,57.3636,9.9394,25.4848,13.4848,18.9394,11.4545,23.6970,15.0000,10.9091,6.4848,3.2727,15.8485,24.0000,55.4242,6.2727,17.6364,11.7576,17.0303,10.6667,22.4242,12.3636,12.9697,5.0606,3.0303,17.9394
2012,1199,florida st,10,21,3,1,13,24,9,4,3,8,2,15,2,5,5,4,2,70.3333,62.9091,25.2727,55.1515,6.1515,17.4242,13.6364,19.3939,11.6667,25.0303,12.2121,16.2727,7.6061,5.9394,18.7576,21.4242,56.3030,6.3333,20.7879,13.7273,19.3333,12.3030,20.9697,10.3333,15.2424,7.4848,3.2121,18.4545
2012,1207,georgetown,15,12,3,1,21,22,8,2,3,6,4,15,1,5,5,2,2,68.4333,59.1000,24.2333,52.8667,5.4667,15.9333,14.5000,20.8333,11.3000,25.0333,13.5000,12.6000,6.2333,4.8667,17.8333,20.6333,53.5000,4.6333,17.4000,13.2000,19.3000,10.9000,20.2000,11.3667,12.9333,6.8000,2.8000,18.9667
2012,1211,gonzaga,,32,7,1,22,25,6,1,3,8,2,16,1,6,4,3,1,73.9677,63.1935,24.9355,52.7097,6.3871,17.0000,17.7097,24.7742,10.9677,26.1613,13.7419,13.3548,6.8065,3.2903,15.1613,23.5484,56.9355,6.0000,19.2258,10.0968,15.0968,10.0323,20.5806,11.2903,13.1290,7.1935,2.4516,20.6774
2012,1217,harvard,,39,12,0,4,25,4,1,0,8,2,10,1,12,3,3,0,65.0690,55.0345,22.0345,47.4483,5.7931,16.3103,15.2069,20.2759,8.5517,24.3793,12.8966,12.5172,5.8621,4.4138,15.1724,20.4483,50.6207,4.5517,13.5517,9.5862,14.7241,8.8621,19.1034,9.6897,12.0690,5.4138,3.0690,18.4828
2012,1231,indiana,16,11,4,2,25,25,8,4,5,8,2,18,1,5,6,2,1,77.2727,65.5455,25.9697,53.3030,6.3939,14.7576,18.9394,24.8485,10.7879,24.1212,13.4242,12.7576,6.4242,3.3636,17.5758,23.2121,55.0909,6.0909,17.4545,13.0303,18.8485,10.9394,19.6364,10.5758,13.5758,6.7576,4.0303,20.6970
2012,1233,iona,,60,14,0,11,25,7,0,0,8,2,10,1,11,4,4,2,83.2500,72.5625,30.9375,61.3438,7.7500,19.7188,13.6250,19.0313,10.7813,23.9688,19.3438,12.3750,7.2188,2.1250,16.8750,26.7188,59.3750,7.1875,20.2813,11.9375,17.0313,11.5313,22.3125,14.1563,15.9375,5.3750,3.0625,17.8125
2012,1235,iowa st,,29,8,1,19,22,10,2,5,6,4,16,2,4,7,2,1,73.1875,66.7188,24.8750,55.4063,8.8750,23.3750,14.5625,21.4375,10.8438,25.8750,14.5938,12.5313,5.8750,2.8125,16.0625,25.3750,58.2813,5.5000,18.4688,10.4688,14.9688,9.2500,22.8750,13.1563,11.8750,5.7500,3.0938,18.4688
2012,1242,kansas,6,4,2,5,34,27,6,5,4,9,1,16,0,8,2,3,4,75.0303,61.9394,26.6667,54.9394,6.0000,16.7576,15.6970,22.5455,11.1212,25.7879,15.6061,13.2727,7.3939,5.6364,17.6364,21.0909,55.0606,6.1515,17.7273,13.6061,18.8788,10.3030,20.7273,11.0606,14.0000,6.6061,3.1212,18.6364
2012,1243,kansas st,,22,8,1,15,21,10,3,4,6,4,11,4,6,4,4,2,71.4194,63.7097,24.8387,56.1290,5.7097,16.6774,16.0323,24.0645,14.2258,23.0323,14.4516,14.4839,6.1613,4.8065,20.1290,21.6452,53.0645,5.2903,16.6129,15.1290,22.0968,11.7097,20.6774,11.3548,16.1935,7.2903,3.1290,22.2258
2012,1246,kentucky,1,1,1,6,30,32,2,8,2,9,1,18,0,8,1,6,1,76.6765,59.0000,27.3235,56.5882,5.7353,15.4412,16.2941,22.6176,12.5000,26.6176,13.2353,11.3529,6.3235,8.7941,14.5588,21.5294,58.5588,5.6471,17.5882,10.2941,14.9706,11.9706,19.9412,10.4706,11.8824,5.5000,3.3235,18.2941
2012,1249,lamar,,103,16,0,2,21,11,0,3,7,3,10,2,8,9,3,0,72.6250,65.8750,25.3750,59.0938,4.2500,12.8125,17.6250,24.3438,13.9688,25.2500,12.4375,12.1250,7.8750,4.3750,17.5313,24.0000,56.7188,5.0000,14.6875,12.8750,19.1875,11.0625,23.4375,12.0000,14.0313,5.2188,3.8750,18.6250
2012,1250,lehigh,,83,15,1,5,25,7,0,1,9,1,11,1,12,6,2,0,75.6250,65.4063,25.7500,57.8125,7.4063,20.8750,16.7188,21.5938,10.8438,24.7188,13.0000,11.5313,7.8125,2.9063,17.7813,23.1875,55.5625,5.9688,17.9063,13.0625,18.5000,10.2188,23.6563,13.0625,14.6875,5.6875,3.8438,18.7500
2012,1253,long beach st,,36,12,0,4,23,8,0,5,8,2,10,0,8,7,5,1,73.7742,64.6129,25.5806,54.9355,6.6129,18.4516,16.0000,23.8387,11.2903,24.3548,14.1290,12.8710,6.8065,2.7419,15.7419,23.8387,56.7419,6.1613,18.0323,10.7742,15.5161,11.2258,21.7419,12.5484,14.7097,5.7419,2.8387,19.5161
2012,1254,liu brooklyn,,164,16,0,5,25,8,0,0,9,1,15,0,7,8,3,0,81.8788,77.3333,27.2121,57.2727,6.5758,17.8485,20.8788,28.5455,11.8788,26.7576,14.8485,16.1818,6.0606,3.3030,15.7879,30.2727,68.0303,6.2424,19.0303,10.5455,15.1818,13.7879,22.3030,15.4848,13.8485,8.6364,3.9697,23.5758
2012,1257,louisville,17,20,4,4,26,26,9,2,5,6,4,16,4,6,5,4,0,68.8286,61.1714,24.2286,57.0571,5.8857,18.9429,14.4857,21.1143,13.1429,25.0857,13.7714,14.6571,9.1143,4.8571,17.8571,21.3429,56.2571,5.5429,18.0000,12.9429,19.5714,13.1143,23.2000,11.1429,15.8571,7.3143,3.4000,19.0286
2012,1259,loyola (md),,128,15,0,2,24,8,0,1,7,3,10,2,11,6,3,0,67.5938,63.8125,23.0000,53.7813,5.0000,14.6875,16.5938,23.1250,13.2813,22.0625,12.0000,13.4688,7.7813,4.3438,18.8750,22.2813,52.0313,5.0938,14.1250,14.1563,20.6875,10.8438,20.7813,11.2813,14.2188,6.1563,3.7500,19.1875
2012,1266,marquette,11,18,3,2,16,25,7,3,4,7,3,15,1,6,5,4,1,75.9375,66.2188,26.5000,57.7188,5.6875,16.8750,17.2500,23.9375,11.8125,24.0000,16.8438,13.2500,8.8125,3.5000,17.8750,23.8750,58.7813,6.0938,18.9688,12.3750,18.2813,13.6250,22.5000,13.9063,16.6563,7.2188,4.0938,20.1563
2012,1272,memphis,,9,8,0,18,26,8,0,5,9,1,18,2,7,4,1,2,75.2941,63.1471,26.8235,54.2647,5.3824,14.5882,16.2647,22.5882,9.4706,24.9412,14.7647,12.7353,7.9412,5.6765,19.0588,21.4706,55.8529,5.3824,17.3529,14.8235,21.3824,12.2353,20.6471,10.9706,13.9706,6.0882,3.5588,18.5882
2012,1276,michigan,13,25,4,0,21,23,9,4,5,7,3,14,1,5,6,4,2,66.7500,62.2500,23.8750,52.0938,8.1250,23.0313,10.8750,15.0625,8.5000,22.0938,12.7500,10.9375,4.9688,2.0938,15.7500,22.5000,52.3438,6.0625,17.3125,11.1875,15.6875,9.8750,21.7188,11.2188,12.4375,5.5625,2.5313,15.9688
